Prop_0,trans_id,account_id,type,operation,amount,balance,k_symbol,bank,account,year,month,day,fulldate,fulltime,fulldatewithtime,_c0
,T00844573,A00002876,Credit,Credit in Cash,17385,54386.1,,,NA,2013,7,5,2013-07-05,09:04:08,2013-07-05T09:04:08,5525
,T00590841,A00002011,Credit,Collection from Another Bank,3016,12964,,U.S. Bancorp,35820675,2013,7,5,2013-07-05,13:41:35,2013-07-05T13:41:35,5526
,T01548898,A00005270,Debit,Cash Withdrawal,21362,33651.7,,,NA,2013,7,5,2013-07-05,11:29:59,2013-07-05T11:29:59,5527
,T00888843,A00003032,Credit,Collection from Another Bank,6605,6905,Old Age Pension,Goldman Sachs,52088803,2013,7,5,2013-07-05,12:56:56,2013-07-05T12:56:56,5528
,T01296169,A00004427,Credit,Credit in Cash,9924,10724,,,NA,2013,7,5,2013-07-05,13:14:02,2013-07-05T13:14:02,5529
,T00851332,A00002902,Credit,Credit in Cash,20213,42667.7,,,NA,2013,7,5,2013-07-05,10:21:29,2013-07-05T10:21:29,5530
,T00851404,A00002902,Debit,Remittance to Another Bank,825,41842.7,Household,TD Bank,5844581,2013,7,5,2013-07-05,14:28:34,2013-07-05T14:28:34,5531
,T00505535,A00001726,Debit,Remittance to Another Bank,115,21568.2, ,Bank of New York Mellon Corp.,65941238,2013,7,5,2013-07-05,09:31:30,2013-07-05T09:31:30,5532
,T00252939,A00000866,Debit,Remittance to Another Bank,3844,23205.1, ,U.S. Bancorp,70676672,2013,7,5,2013-07-05,14:54:50,2013-07-05T14:54:50,5533
,T02967132,A00009828,Credit,Collection from Another Bank,31648,69082.3,,Wells Fargo & Co.,8007508,2013,7,5,2013-07-05,13:02:53,2013-07-05T13:02:53,5534
,T03393745,A00011265,Credit,Credit in Cash,7618,22334.8,,,NA,2013,7,5,2013-07-05,13:07:04,2013-07-05T13:07:04,5535
,T00956013,A00003258,Credit,Credit in Cash,1200,19329,,,NA,2013,7,5,2013-07-05,16:59:07,2013-07-05T16:59:07,5536
,T00101393,A00000346,Credit,Credit in Cash,19935,38405.1,,,NA,2013,7,5,2013-07-05,10:49:02,2013-07-05T10:49:02,5537
,T00185065,A00000627,Debit,Cash Withdrawal,19600,46496.6,,,NA,2013,7,5,2013-07-05,11:15:16,2013-07-05T11:15:16,5538
,T00711477,A00002433,Credit,Collection from Another Bank,4718,23621.5,Old Age Pension,PNC Financial Services,98568486,2013,7,5,2013-07-05,10:26:46,2013-07-05T10:26:46,5539
,T00710073,A00002429,Credit,Credit in Cash,14609,52727.1,,,NA,2013,7,5,2013-07-05,16:58:52,2013-07-05T16:58:52,5540
,T00490856,A00001675,Debit,Remittance to Another Bank,2125,20702,Household,Wells Fargo & Co.,17588830,2013,7,5,2013-07-05,10:25:38,2013-07-05T10:25:38,5541
,T00730408,A00002497,Credit,Credit in Cash,5956,36633.9,,,NA,2013,7,6,2013-07-06,08:09:16,2013-07-06T08:09:16,5542
,T00733701,A00002508,Credit,Collection from Another Bank,4271,17784,Old Age Pension,Bank of America,12963879,2013,7,6,2013-07-06,15:27:03,2013-07-06T15:27:03,5543
,T00655859,A00002242,Credit,Collection from Another Bank,43493,102448.4,,Bank of America,7862908,2013,7,6,2013-07-06,09:29:22,2013-07-06T09:29:22,5544
,T00695260,A00002378,Credit,Credit in Cash,27498,81796.6,,,NA,2013,7,6,2013-07-06,12:41:36,2013-07-06T12:41:36,5545
,T02700007,A00008934,Credit,Credit in Cash,2300,17718,,,NA,2013,7,6,2013-07-06,09:25:36,2013-07-06T09:25:36,5546
,T00025027,A00000083,Credit,Credit in Cash,9226,37421.1,,,NA,2013,7,6,2013-07-06,12:12:42,2013-07-06T12:12:42,5547
,T00898385,A00003063,Credit,Collection from Another Bank,3495,8090,,U.S. Bancorp,8035934,2013,7,6,2013-07-06,11:00:44,2013-07-06T11:00:44,5548
,T00452860,A00001539,Debit,Cash Withdrawal,9400,13582.1, ,,0,2013,7,6,2013-07-06,10:49:14,2013-07-06T10:49:14,5549
,T00271067,A00000929,Credit,Credit in Cash,8827,9027,,,NA,2013,7,6,2013-07-06,14:26:45,2013-07-06T14:26:45,5550
,T00333303,A00001134,Credit,Credit in Cash,11970,51583.3,,,NA,2013,7,6,2013-07-06,10:06:54,2013-07-06T10:06:54,5551
,T00333375,A00001134,Debit,Remittance to Another Bank,1973,49610.3,Household,PNC Financial Services,83356666,2013,7,6,2013-07-06,14:39:35,2013-07-06T14:39:35,5552
,T00336638,A00001144,Credit,Collection from Another Bank,3375,14284.5,,Wells Fargo & Co.,1589578,2013,7,6,2013-07-06,14:29:49,2013-07-06T14:29:49,5553
,T00144780,A00000485,Debit,Remittance to Another Bank,1591,43137.5, ,Charles Schwab Corp.,56978738,2013,7,6,2013-07-06,11:01:59,2013-07-06T11:01:59,5554
,T00132145,A00000443,Debit,Remittance to Another Bank,67,13739.6,,TD Bank,69234090,2013,7,6,2013-07-06,11:20:34,2013-07-06T11:20:34,5555
,T00129581,A00000435,Debit,Remittance to Another Bank,3189,10267.5,Household,U.S. Bancorp,75157016,2013,7,6,2013-07-06,09:10:26,2013-07-06T09:10:26,5556
,T00137470,A00000461,Credit,Collection from Another Bank,6388,30884.1,Old Age Pension,State Street Corp.,91520028,2013,7,6,2013-07-06,10:06:01,2013-07-06T10:06:01,5557
,T00604136,A00002056,Debit,Cash Withdrawal,26800,53567,,,NA,2013,7,6,2013-07-06,16:01:34,2013-07-06T16:01:34,5558
,T00353382,A00001200,Debit,Cash Withdrawal,14600,43136.2,,,NA,2013,7,6,2013-07-06,15:32:14,2013-07-06T15:32:14,5559
,T01150614,A00003935,Debit,Cash Withdrawal,20900,47920,,,NA,2013,7,6,2013-07-06,14:27:39,2013-07-06T14:27:39,5560
,T01149998,A00003935,Credit,Collection from Another Bank,21736,68820,,Morgan Stanley,32445126,2013,7,6,2013-07-06,12:53:52,2013-07-06T12:53:52,5561
,T00785413,A00002676,Debit,Remittance to Another Bank,2348,40132.4,Insurance Payment,Capital One,71575033,2013,7,6,2013-07-06,15:33:51,2013-07-06T15:33:51,5562
,T00827047,A00002817,Debit,Cash Withdrawal,14000,34685.1,,,NA,2013,7,6,2013-07-06,11:29:09,2013-07-06T11:29:09,5563
,T03331517,A00011065,Credit,Credit in Cash,11855,43993.7,,,NA,2013,7,6,2013-07-06,15:47:22,2013-07-06T15:47:22,5564
,T03344710,A00011111,Credit,Credit in Cash,38098,123863.4,,,NA,2013,7,6,2013-07-06,09:42:22,2013-07-06T09:42:22,5565
,T03345085,A00011111,Debit,Cash Withdrawal,57900,65963.4,,,NA,2013,7,6,2013-07-06,13:33:05,2013-07-06T13:33:05,5566
,T02862158,A00009472,Credit,Credit in Cash,800,800,,,NA,2013,7,6,2013-07-06,13:04:28,2013-07-06T13:04:28,5567
,T00125504,A00000423,Credit,Collection from Another Bank,2913,12152,,PNC Financial Services,1514268,2013,7,6,2013-07-06,14:49:35,2013-07-06T14:49:35,5568
,T00147458,A00000494,Credit,Credit in Cash,5941,89025.8,,,NA,2013,7,6,2013-07-06,12:00:16,2013-07-06T12:00:16,5569
,T00221131,A00000751,Credit,Collection from Another Bank,4350,9600,Old Age Pension,Bank of New York Mellon Corp.,59883838,2013,7,6,2013-07-06,08:15:40,2013-07-06T08:15:40,5570
,T00220051,A00000748,Credit,Credit in Cash,9738,35534.6,,,NA,2013,7,6,2013-07-06,11:00:26,2013-07-06T11:00:26,5571
,T00118146,A00000396,Debit,Cash Withdrawal,23500,51343.5,,,NA,2013,7,6,2013-07-06,09:29:11,2013-07-06T09:29:11,5572
,T00117094,A00000395,Credit,Credit in Cash,22054,66694.1,,,NA,2013,7,6,2013-07-06,10:17:09,2013-07-06T10:17:09,5573
,T00119442,A00000401,Credit,Credit in Cash,12817,49490.6,,,NA,2013,7,6,2013-07-06,16:28:30,2013-07-06T16:28:30,5574
,T00951976,A00003246,Credit,Credit in Cash,6932,7732,,,NA,2013,7,6,2013-07-06,10:12:46,2013-07-06T10:12:46,5575
,T00577353,A00001966,Debit,Remittance to Another Bank,5569,50211.8,Household,Citigroup,77830534,2013,7,6,2013-07-06,16:43:00,2013-07-06T16:43:00,5576
,T00637609,A00002176,Debit,Cash Withdrawal,6300,30313.2,,,NA,2013,7,6,2013-07-06,08:39:10,2013-07-06T08:39:10,5577
,T00637820,A00002177,Debit,Remittance to Another Bank,3168,25256.9,Household,TD Bank,5411524,2013,7,6,2013-07-06,15:34:03,2013-07-06T15:34:03,5578
,T01256633,A00004296,Debit,Cash Withdrawal,3600,25479.1,,,NA,2013,7,6,2013-07-06,10:36:14,2013-07-06T10:36:14,5579
,T00359590,A00001222,Debit,Remittance to Another Bank,1727,27757.5,Household,Charles Schwab Corp.,91109859,2013,7,6,2013-07-06,16:29:05,2013-07-06T16:29:05,5580
,T00434253,A00001476,Credit,Collection from Another Bank,6411,19433,Old Age Pension,Wells Fargo & Co.,63237541,2013,7,6,2013-07-06,13:21:02,2013-07-06T13:21:02,5581
,T00434731,A00001477,Debit,Remittance to Another Bank,2100,14404.6,,PNC Financial Services,39149236,2013,7,6,2013-07-06,11:44:19,2013-07-06T11:44:19,5582
,T00748907,A00002554,Credit,Credit in Cash,24696,25096,,,NA,2013,7,6,2013-07-06,10:40:59,2013-07-06T10:40:59,5583
,T00828861,A00002823,Credit,Collection from Another Bank,3316,10248,,Bank of America,57925736,2013,7,6,2013-07-06,12:37:15,2013-07-06T12:37:15,5584
,T00754432,A00002574,Debit,Cash Withdrawal,3100,37639.9,,,NA,2013,7,6,2013-07-06,08:32:59,2013-07-06T08:32:59,5585
,T00790141,A00002694,Debit,Cash Withdrawal,18300,38477.8,,,NA,2013,7,6,2013-07-06,14:35:20,2013-07-06T14:35:20,5586
,T00330525,A00001126,Debit,Cash Withdrawal,2500,27065.7,,,NA,2013,7,6,2013-07-06,08:20:11,2013-07-06T08:20:11,5587
,T00262633,A00000899,Credit,Collection from Another Bank,16266,17166,,TD Bank,61017179,2013,7,6,2013-07-06,15:53:23,2013-07-06T15:53:23,5588
,T00263771,A00000902,Credit,Credit in Cash,7731,8531,,,NA,2013,7,6,2013-07-06,13:15:10,2013-07-06T13:15:10,5589
,T00565733,A00001926,Debit,Remittance to Another Bank,2643,25266.2,Household,Charles Schwab Corp.,87020074,2013,7,6,2013-07-06,12:41:19,2013-07-06T12:41:19,5590
,T02442422,A00008051,Debit,Cash Withdrawal,4900,74635.9,,,0,2013,7,6,2013-07-06,11:27:08,2013-07-06T11:27:08,5591
,T00424583,A00001442,Credit,Credit in Cash,18299,45581.1,,,NA,2013,7,6,2013-07-06,11:52:02,2013-07-06T11:52:02,5592
,T00482813,A00001644,Credit,Credit in Cash,15306,39642.5,,,NA,2013,7,6,2013-07-06,12:53:09,2013-07-06T12:53:09,5593
,T00388709,A00001322,Credit,Collection from Another Bank,4435,4635,Old Age Pension,PNC Financial Services,64150523,2013,7,6,2013-07-06,09:12:16,2013-07-06T09:12:16,5594
,T01028009,A00003510,Debit,Cash Withdrawal,6300,27058,,,NA,2013,7,6,2013-07-06,08:02:24,2013-07-06T08:02:24,5595
,T01279350,A00004377,Credit,Credit in Cash,43777,64577,,,NA,2013,7,6,2013-07-06,09:09:11,2013-07-06T09:09:11,5596
,T00375037,A00001276,Debit,Cash Withdrawal,6300,29109.5,,,NA,2013,7,6,2013-07-06,14:14:03,2013-07-06T14:14:03,5597
,T00164785,A00000551,Credit,Credit in Cash,5900,22543.4,,,NA,2013,7,6,2013-07-06,16:40:42,2013-07-06T16:40:42,5598
,T01092164,A00003734,Debit,Cash Withdrawal,6800,29055.2,,,NA,2013,7,6,2013-07-06,11:05:52,2013-07-06T11:05:52,5599
,T02242789,A00007401,Debit,Cash Withdrawal,3400,41889.5,,,0,2013,7,6,2013-07-06,15:03:57,2013-07-06T15:03:57,5600
,T02256148,A00007445,Credit,Credit in Cash,16220,69256.4,,,NA,2013,7,6,2013-07-06,09:21:58,2013-07-06T09:21:58,5601
,T00073732,A00000244,Debit,Remittance to Another Bank,232,31473.4,Insurance Payment,Wells Fargo & Co.,7008588,2013,7,6,2013-07-06,12:53:26,2013-07-06T12:53:26,5602
,T00057440,A00000192,Credit,Collection from Another Bank,5859,23618.9,Old Age Pension,Wells Fargo & Co.,15384018,2013,7,6,2013-07-06,09:08:04,2013-07-06T09:08:04,5603
,T00058951,A00000197,Credit,Credit in Cash,21718,73001.3,,,NA,2013,7,6,2013-07-06,08:46:18,2013-07-06T08:46:18,5604
,T00108487,A00000368,Credit,Credit in Cash,1100,1100,,,NA,2013,7,6,2013-07-06,10:26:55,2013-07-06T10:26:55,5605
,T00699593,A00002393,Debit,Cash Withdrawal,12400,31011.6,,,NA,2013,7,6,2013-07-06,09:30:05,2013-07-06T09:30:05,5606
,T00771258,A00002632,Debit,Remittance to Another Bank,2300,33262.9,Insurance Payment,Goldman Sachs,36942219,2013,7,6,2013-07-06,13:30:53,2013-07-06T13:30:53,5607
,T00901386,A00003072,Credit,Credit in Cash,22227,51586.2,,,NA,2013,7,6,2013-07-06,14:35:33,2013-07-06T14:35:33,5608
,T00883010,A00003008,Credit,Collection from Another Bank,6934,34870,Old Age Pension,TD Bank,33148783,2013,7,6,2013-07-06,15:12:06,2013-07-06T15:12:06,5609
,T00477717,A00001628,Debit,Remittance to Another Bank,2850,11300.4,Household,JPMorgan Chase,57004982,2013,7,6,2013-07-06,09:20:34,2013-07-06T09:20:34,5610
,T00455170,A00001545,Debit,Cash Withdrawal,7100,28246.7,,,NA,2013,7,6,2013-07-06,12:11:24,2013-07-06T12:11:24,5611
,T01142981,A00003909,Debit,Remittance to Another Bank,617,40009.5,Insurance Payment,State Street Corp.,73936581,2013,7,6,2013-07-06,09:57:55,2013-07-06T09:57:55,5612
,T00275313,A00000943,Credit,Collection from Another Bank,3217,17073.6,,PNC Financial Services,70103525,2013,7,6,2013-07-06,08:46:44,2013-07-06T08:46:44,5613
,T00275979,A00000944,Debit,Cash Withdrawal,18700,41787.6,,,NA,2013,7,6,2013-07-06,12:14:05,2013-07-06T12:14:05,5614
,T00224421,A00000764,Debit,Remittance to Another Bank,2360,31676.3,Household,Citigroup,41232329,2013,7,6,2013-07-06,12:46:26,2013-07-06T12:46:26,5615
,T00232070,A00000790,Credit,Credit in Cash,5459,48117.2,,,NA,2013,7,6,2013-07-06,11:03:28,2013-07-06T11:03:28,5616
,T01163527,A00003983,Credit,Credit in Cash,14626,48388.7,,,NA,2013,7,6,2013-07-06,11:35:42,2013-07-06T11:35:42,5617
,T01450021,A00004937,Credit,Credit in Cash,10979,41321.3,,,NA,2013,7,6,2013-07-06,11:41:45,2013-07-06T11:41:45,5618
,T02810107,A00009307,Debit,Remittance to Another Bank,4654,46778.4,Household,Citigroup,84733318,2013,7,6,2013-07-06,15:48:10,2013-07-06T15:48:10,5619
,T00364550,A00001239,Credit,Collection from Another Bank,6668,20904,Old Age Pension,Wells Fargo & Co.,71884184,2013,7,6,2013-07-06,11:48:44,2013-07-06T11:48:44,5620
,T00286079,A00000982,Credit,Credit in Cash,4550,20019.6,,,NA,2013,7,6,2013-07-06,09:15:60,2013-07-06T09:15:60,5621
,T00286223,A00000982,Debit,Remittance to Another Bank,188,19831.6, ,JPMorgan Chase,29559022,2013,7,6,2013-07-06,16:43:14,2013-07-06T16:43:14,5622
,T00285265,A00000979,Debit,Cash Withdrawal,3300,57082.7,,,NA,2013,7,6,2013-07-06,15:08:48,2013-07-06T15:08:48,5623
,T00285079,A00000979,Credit,Credit in Cash,17914,60382.7,,,NA,2013,7,6,2013-07-06,10:14:30,2013-07-06T10:14:30,5624
,T00289046,A00000991,Credit,Credit in Cash,20673,48737,,,NA,2013,7,6,2013-07-06,10:23:15,2013-07-06T10:23:15,5625
,T01132669,A00003871,Credit,Collection from Another Bank,4356,24825.8,Old Age Pension,Wells Fargo & Co.,31564527,2013,7,6,2013-07-06,15:51:25,2013-07-06T15:51:25,5626
,T00740023,A00002527,Debit,Remittance to Another Bank,5774,70893.5,Household,Bank of America,27758234,2013,7,6,2013-07-06,11:15:27,2013-07-06T11:15:27,5627
,T00840178,A00002861,Credit,Collection from Another Bank,5915,29875,Old Age Pension,Capital One,10531437,2013,7,6,2013-07-06,11:22:42,2013-07-06T11:22:42,5628
,T01578995,A00005369,Credit,Credit in Cash,5643,33430.6,,,NA,2013,7,6,2013-07-06,12:58:48,2013-07-06T12:58:48,5629
,T00506457,A00001730,Credit,Collection from Another Bank,6689,25104.1,Old Age Pension,Capital One,43294817,2013,7,6,2013-07-06,16:30:44,2013-07-06T16:30:44,5630
,T00588189,A00002002,Credit,Collection from Another Bank,6060,18580,Old Age Pension,Morgan Stanley,9670401,2013,7,6,2013-07-06,13:49:15,2013-07-06T13:49:15,5631
,T00587095,A00001999,Credit,Credit in Cash,23728,24028,,,NA,2013,7,6,2013-07-06,14:33:12,2013-07-06T14:33:12,5632
,T00587456,A00001999,Debit,Cash Withdrawal,200,23828,,,NA,2013,7,6,2013-07-06,10:15:01,2013-07-06T10:15:01,5633
,T00420102,A00001425,Credit,Credit in Cash,900,900,,,NA,2013,7,6,2013-07-06,15:28:27,2013-07-06T15:28:27,5634
,T00192925,A00000655,Credit,Credit in Cash,23625,71013.3,,,NA,2013,7,6,2013-07-06,15:53:53,2013-07-06T15:53:53,5635
,T01122042,A00003834,Debit,Remittance to Another Bank,3114,10354.6,Household,Morgan Stanley,49577087,2013,7,6,2013-07-06,15:50:23,2013-07-06T15:50:23,5636
,T02524763,A00008330,Credit,Credit in Cash,21118,64335,,,NA,2013,7,6,2013-07-06,12:42:47,2013-07-06T12:42:47,5637
,T00105740,A00000361,Credit,Credit in Cash,23638,76869.1,,,NA,2013,7,6,2013-07-06,08:28:46,2013-07-06T08:28:46,5638
,T00184760,A00000627,Debit,Remittance to Another Bank,8228,38268.6,Household,Morgan Stanley,23483765,2013,7,6,2013-07-06,09:58:15,2013-07-06T09:58:15,5639
,T00546567,A00001861,Credit,Credit in Cash,15308,15808,,,NA,2013,7,6,2013-07-06,11:22:18,2013-07-06T11:22:18,5640
,T00710441,A00002429,Debit,Cash Withdrawal,16900,35827.1,,,NA,2013,7,6,2013-07-06,08:07:16,2013-07-06T08:07:16,5641
,T00804603,A00002741,Credit,Credit in Cash,10300,11400,,,NA,2013,7,7,2013-07-07,12:11:03,2013-07-07T12:11:03,5642
,T00802561,A00002736,Credit,Credit in Cash,9408,9908,,,NA,2013,7,7,2013-07-07,15:38:45,2013-07-07T15:38:45,5643
,T00655279,A00002241,Credit,Credit in Cash,11584,46955.8,,,NA,2013,7,7,2013-07-07,12:55:45,2013-07-07T12:55:45,5644
,T00695345,A00002378,Debit,Remittance to Another Bank,9612,72184.6,Household,Citigroup,1222903,2013,7,7,2013-07-07,10:57:08,2013-07-07T10:57:08,5645
,T02349888,A00007753,Debit,Cash Withdrawal,4109,38231.6,,,NA,2013,7,7,2013-07-07,16:49:32,2013-07-07T16:49:32,5646
,T00023525,A00000078,Credit,Credit in Cash,400,400,,,NA,2013,7,7,2013-07-07,15:52:15,2013-07-07T15:52:15,5647
,T00035604,A00000115,Credit,Credit in Cash,7665,37519,,,NA,2013,7,7,2013-07-07,08:04:50,2013-07-07T08:04:50,5648
,T00042527,A00000142,Credit,Collection from Another Bank,4555,23675,Old Age Pension,TD Bank,39513594,2013,7,7,2013-07-07,16:45:45,2013-07-07T16:45:45,5649
,T00039650,A00000128,Debit,Cash Withdrawal,2300,20507.8,,,NA,2013,7,7,2013-07-07,13:15:22,2013-07-07T13:15:22,5650
,T00895069,A00003050,Debit,Cash Withdrawal,22600,51203,,,NA,2013,7,7,2013-07-07,11:06:51,2013-07-07T11:06:51,5651
,T00640187,A00002186,Credit,Credit in Cash,1000,1000,,,NA,2013,7,7,2013-07-07,11:54:39,2013-07-07T11:54:39,5652
,T01108948,A00003787,Credit,Credit in Cash,20950,68689.9,,,NA,2013,7,7,2013-07-07,16:57:36,2013-07-07T16:57:36,5653
,T01176392,A00004034,Credit,Credit in Cash,5080,2170.4,,,NA,2013,7,7,2013-07-07,09:00:45,2013-07-07T09:00:45,5654
,T00270627,A00000928,Credit,Credit in Cash,6842,34745.3,,,NA,2013,7,7,2013-07-07,11:34:09,2013-07-07T11:34:09,5655
,T00649672,A00002220,Credit,Collection from Another Bank,6153,31865,Old Age Pension,U.S. Bancorp,42469984,2013,7,7,2013-07-07,09:39:60,2013-07-07T09:39:60,5656
,T00649082,A00002219,Credit,Credit in Cash,23833,70645,,,NA,2013,7,7,2013-07-07,15:35:14,2013-07-07T15:35:14,5657
,T01078022,A00003682,Credit,Credit in Cash,8400,14829,,,NA,2013,7,7,2013-07-07,16:14:15,2013-07-07T16:14:15,5658
,T01074043,A00003670,Credit,Collection from Another Bank,4442,9300.1,Old Age Pension,PNC Financial Services,22552919,2013,7,7,2013-07-07,16:41:40,2013-07-07T16:41:40,5659
,T00144852,A00000485,Debit,Remittance to Another Bank,3572,39565.5,Insurance Payment,JPMorgan Chase,20747721,2013,7,7,2013-07-07,09:57:37,2013-07-07T09:57:37,5660
,T00129509,A00000435,Credit,Collection from Another Bank,5039,15306.5,Old Age Pension,U.S. Bancorp,22131634,2013,7,7,2013-07-07,09:10:05,2013-07-07T09:10:05,5661
,T00138719,A00000465,Credit,Collection from Another Bank,12785,41944.9,,Bank of New York Mellon Corp.,71654224,2013,7,7,2013-07-07,09:13:18,2013-07-07T09:13:18,5662
,T00973059,A00003316,Credit,Credit in Cash,15332,49272.3,,,NA,2013,7,7,2013-07-07,15:26:02,2013-07-07T15:26:02,5663
,T00776047,A00002647,Debit,Remittance to Another Bank,5303,23561.3,Household,State Street Corp.,4161513,2013,7,7,2013-07-07,16:08:31,2013-07-07T16:08:31,5664
,T00537954,A00001830,Debit,Remittance to Another Bank,7692,41114.5,Household,State Street Corp.,23603689,2013,7,7,2013-07-07,11:02:41,2013-07-07T11:02:41,5665
,T01345142,A00004596,Debit,Cash Withdrawal,42300,64177.9,,,NA,2013,7,7,2013-07-07,15:07:47,2013-07-07T15:07:47,5666
,T00347550,A00001179,Credit,Collection from Another Bank,4212,23152.4,Old Age Pension,Charles Schwab Corp.,72322171,2013,7,7,2013-07-07,15:39:06,2013-07-07T15:39:06,5667
,T01234412,A00004225,Credit,Credit in Cash,22119,51954.9,,,NA,2013,7,7,2013-07-07,13:12:53,2013-07-07T13:12:53,5668
,T00826819,A00002817,Credit,Credit in Cash,13672,48357.1,,,NA,2013,7,7,2013-07-07,12:13:38,2013-07-07T12:13:38,5669
,T00128670,A00000432,Credit,Credit in Cash,6991,7491,,,NA,2013,7,7,2013-07-07,14:30:43,2013-07-07T14:30:43,5670
,T00148424,A00000496,Credit,Credit in Cash,5404,33302.5,,,NA,2013,7,7,2013-07-07,11:33:20,2013-07-07T11:33:20,5671
,T00148618,A00000496,Debit,Cash Withdrawal,1320,31982.5,,,NA,2013,7,7,2013-07-07,13:45:23,2013-07-07T13:45:23,5672
,T00220348,A00000748,Debit,Cash Withdrawal,6200,29334.6,,,NA,2013,7,7,2013-07-07,16:58:30,2013-07-07T16:58:30,5673
,T00637137,A00002176,Credit,Credit in Cash,40954,71267.2,,,NA,2013,7,7,2013-07-07,11:30:44,2013-07-07T11:30:44,5674
,T02931617,A00009707,Debit,Cash Withdrawal,15729,22850.1,,,NA,2013,7,7,2013-07-07,10:40:16,2013-07-07T10:40:16,5675
,T00541688,A00001843,Credit,Collection from Another Bank,17632,56923.2,,TD Bank,76294219,2013,7,7,2013-07-07,09:26:18,2013-07-07T09:26:18,5676
,T00542222,A00001844,Credit,Collection from Another Bank,3242,17449.3,,Capital One,42988401,2013,7,7,2013-07-07,10:45:20,2013-07-07T10:45:20,5677
,T01657308,A00005622,Debit,Remittance to Another Bank,6327,102204.2,Household,Capital One,24175644,2013,7,7,2013-07-07,12:36:18,2013-07-07T12:36:18,5678
,T00748199,A00002552,Credit,Credit in Cash,17980,18980,,,NA,2013,7,7,2013-07-07,10:34:24,2013-07-07T10:34:24,5679
,T01157118,A00003960,Debit,Remittance to Another Bank,3204,21331,Household,Bank of America,74252974,2013,7,7,2013-07-07,15:16:26,2013-07-07T15:16:26,5680
,T01157930,A00003965,Credit,Collection from Another Bank,14097,47337.6,,PNC Financial Services,66315013,2013,7,7,2013-07-07,08:28:51,2013-07-07T08:28:51,5681
,T01271887,A00004350,Credit,Credit in Cash,17565,62389.3,,,NA,2013,7,7,2013-07-07,08:49:03,2013-07-07T08:49:03,5682
,T00327325,A00001118,Credit,Credit in Cash,7538,7738,,,NA,2013,7,7,2013-07-07,14:16:05,2013-07-07T14:16:05,5683
,T00681643,A00002327,Credit,Collection from Another Bank,15714,16314,,Wells Fargo & Co.,98203420,2013,7,7,2013-07-07,15:34:05,2013-07-07T15:34:05,5684
,T00682697,A00002330,Debit,Remittance to Another Bank,601,14975, ,Citigroup,63786613,2013,7,7,2013-07-07,13:53:51,2013-07-07T13:53:51,5685
,T00682553,A00002330,Credit,Collection from Another Bank,3395,15576,,Capital One,18759459,2013,7,7,2013-07-07,09:56:42,2013-07-07T09:56:42,5686
,T00258172,A00000885,Credit,Credit in Cash,21038,21338,,,NA,2013,7,7,2013-07-07,14:53:37,2013-07-07T14:53:37,5687
,T01068647,A00003651,Credit,Collection from Another Bank,5081,26016.6,Old Age Pension,Charles Schwab Corp.,38447165,2013,7,7,2013-07-07,08:45:04,2013-07-07T08:45:04,5688
,T00726724,A00002486,Debit,Cash Withdrawal,7969,31387.2,,,NA,2013,7,7,2013-07-07,14:16:04,2013-07-07T14:16:04,5689
,T00728187,A00002489,Debit,Cash Withdrawal,1300,22823.7,,,NA,2013,7,7,2013-07-07,11:22:22,2013-07-07T11:22:22,5690
,T00703527,A00002411,Credit,Credit in Cash,22183,22883,,,NA,2013,7,7,2013-07-07,11:43:44,2013-07-07T11:43:44,5691
,T00565805,A00001926,Debit,Remittance to Another Bank,361,24905.2, ,TD Bank,66210120,2013,7,7,2013-07-07,08:14:38,2013-07-07T08:14:38,5692
,T01313243,A00004484,Debit,Cash Withdrawal,16051,42349.3,,,NA,2013,7,7,2013-07-07,10:57:20,2013-07-07T10:57:20,5693
